experiment,method,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,star_queries,fast_only_star_queries,exact_star_queries
lazy_refinement,full_exact,6699,14,0.158897698,-0.0294616818,0.0175708532,0.137268931,0.147006869,0.00973793864,0.0211395454,0.0286003444,64,23.140625,1481,0,1481
lazy_refinement,full_exact,6699,15,0.0162351578,-0.00504507124,0.195354581,0.220446512,0.206544667,0.0139018446,0.0120832836,0.00934436731,64,23.4375,1500,0,1500
lazy_refinement,full_exact,6699,16,-0.06924887,0.163229644,-0.0950872973,0.0187645443,-0.00110652298,0.0198710673,0.0141844526,0.0128767155,64,26.671875,1707,0,1707
lazy_refinement,full_exact,6699,17,-0.103432395,0.0586233139,-0.16266565,-0.220422402,-0.207474738,0.0129476637,0.0196071509,0.0246041846,64,26.203125,1677,0,1677
lazy_refinement,full_exact,6699,18,0.099680841,-0.0287723541,-0.114537418,-0.045348525,-0.043628931,0.001719594,0.0253242701,0.0410443917,64,26.78125,1714,0,1714
lazy_refinement,full_exact,6699,19,0.0617900193,0.146282107,0.130698472,0.343322933,0.338770598,0.00455233455,0.0196760707,0.0247774553,64,24.90625,1594,0,1594
lazy_refinement,lazy_threshold_x1,6699,0,-0.180082127,0.0442192256,0.171837896,0.0440158173,0.0359749943,0.00804082304,0.0129407393,0.0107176146,64,21.9375,1404,1256,148
lazy_refinement,lazy_threshold_x1,6699,1,-0.129660845,-0.122000225,0.203849882,-0.0427925028,-0.0478111804,0.00501867756,0.00977951754,0.00612089317,64,19.6875,1260,1142,118
lazy_refinement,lazy_threshold_x1,6699,2,-0.0136832297,0.024396494,0.0062572211,0.0340000726,0.0169704854,0.0170295872,0.0100943986,0.00652140006,64,18.59375,1190,1072,118
lazy_refinement,lazy_threshold_x1,6699,3,-0.00915378332,0.177707285,-0.0659151226,0.117237397,0.102638379,0.0145990178,0.0142711597,0.013034624,64,22.375,1432,1312,120
lazy_refinement,lazy_threshold_x1,6699,4,-0.0758416206,-0.139977366,-0.179290116,-0.392110229,-0.395109117,0.00299888849,0.0121405227,0.00943310745,64,22.171875,1419,1316,103
lazy_refinement,lazy_threshold_x1,6699,5,-0.155595258,0.10435468,-0.0328005254,-0.0583900288,-0.0840411037,0.0256510749,0.017636219,0.0199063178,64,24.875,1592,1466,126
lazy_refinement,lazy_threshold_x1,6699,6,0.0820604265,0.0400923193,-0.0985738635,0.0255199671,0.0235788822,0.00194108486,0.0209232382,0.0280180424,64,25.6875,1644,1523,121
lazy_refinement,lazy_threshold_x1,6699,7,-0.072949782,0.196788698,-0.0982475877,0.0326738656,0.0255913287,0.00708253682,0.0117682973,0.00886354037,64,25.265625,1617,1484,133
lazy_refinement,lazy_threshold_x1,6699,8,0.0837117732,0.158510149,-0.204951018,0.0289372019,0.0372709036,0.00833370164,0.00638660835,0.00261048088,64,19,1216,1106,110
lazy_refinement,lazy_threshold_x1,6699,9,0.147511303,0.0130400658,0.0947698057,0.242668882,0.255321175,0.0126522928,0.0217268243,0.0302115101,64,25.890625,1657,1524,133
lazy_refinement,lazy_threshold_x1,6699,10,-0.214067459,0.0454089642,-0.0543048233,-0.220835268,-0.222963318,0.00212804973,0.0057522282,0.00211764011,64,18.296875,1171,1042,129
lazy_refinement,lazy_threshold_x1,6699,11,0.0835261643,0.153738201,0.126541734,0.347267777,0.363806099,0.016538322,0.0189408176,0.0229602922,64,23.859375,1527,1390,137
lazy_refinement,lazy_threshold_x1,6699,12,-0.100265838,0.0988387167,0.183558345,0.166663468,0.182131231,0.0154677629,0.0183958821,0.0216581412,64,19.453125,1245,1137,108
lazy_refinement,lazy_threshold_x1,6699,13,0.0239555836,-0.00375601649,0.18023324,0.193081439,0.200432807,0.00735136867,0.0204258598,0.026701808,64,22,1408,1279,129
lazy_refinement,lazy_threshold_x1,6699,14,0.158897698,-0.0294616818,0.0175708532,0.137268931,0.147006869,0.00973793864,0.0211395454,0.0286003444,64,23.140625,1481,1364,117
lazy_refinement,lazy_threshold_x1,6699,15,0.0162351578,-0.00504507124,0.195354581,0.220446512,0.206544667,0.0139018446,0.0120832836,0.00934436731,64,23.4375,1500,1352,148
lazy_refinement,lazy_threshold_x1,6699,16,-0.06924887,0.163229644,-0.0950872973,0.0187645443,-0.00110652298,0.0198710673,0.0141844526,0.0128767155,64,26.671875,1707,1562,145
lazy_refinement,lazy_threshold_x1,6699,17,-0.103432395,0.0586233139,-0.16266565,-0.220422402,-0.207474738,0.0129476637,0.0196071509,0.0246041846,64,26.203125,1677,1526,151
lazy_refinement,lazy_threshold_x1,6699,18,0.099680841,-0.0287723541,-0.114537418,-0.045348525,-0.043628931,0.001719594,0.0253242701,0.0410443917,64,26.78125,1714,1564,150
lazy_refinement,lazy_threshold_x1,6699,19,0.0617900193,0.146282107,0.130698472,0.343322933,0.338770598,0.00455233455,0.0196760707,0.0247774553,64,24.90625,1594,1476,118
lazy_refinement,lazy_threshold_x4,6699,0,-0.180082127,0.0442192256,0.171837896,0.0440158173,0.0359749943,0.00804082304,0.0129407393,0.0107176146,64,21.9375,1404,1047,357
lazy_refinement,lazy_threshold_x4,6699,1,-0.129660845,-0.122000225,0.203849882,-0.0427925028,-0.0478111804,0.00501867756,0.00977951754,0.00612089317,64,19.6875,1260,905,355
lazy_refinement,lazy_threshold_x4,6699,2,-0.0136832297,0.024396494,0.0062572211,0.0340000726,0.0169704854,0.0170295872,0.0100943986,0.00652140006,64,18.59375,1190,833,357
lazy_refinement,lazy_threshold_x4,6699,3,-0.00915378332,0.177707285,-0.0659151226,0.117237397,0.102638379,0.0145990178,0.0142711597,0.013034624,64,22.375,1432,1071,361
lazy_refinement,lazy_threshold_x4,6699,4,-0.0758416206,-0.139977366,-0.179290116,-0.392110229,-0.395109117,0.00299888849,0.0121405227,0.00943310745,64,22.171875,1419,1108,311
lazy_refinement,lazy_threshold_x4,6699,5,-0.155595258,0.10435468,-0.0328005254,-0.0583900288,-0.0840411037,0.0256510749,0.017636219,0.0199063178,64,24.875,1592,1216,376
lazy_refinement,lazy_threshold_x4,6699,6,0.0820604265,0.0400923193,-0.0985738635,0.0255199671,0.0235788822,0.00194108486,0.0209232382,0.0280180424,64,25.6875,1644,1285,359
lazy_refinement,lazy_threshold_x4,6699,7,-0.072949782,0.196788698,-0.0982475877,0.0326738656,0.0255913287,0.00708253682,0.0117682973,0.00886354037,64,25.265625,1617,1229,388
lazy_refinement,lazy_threshold_x4,6699,8,0.0837117732,0.158510149,-0.204951018,0.0289372019,0.0372709036,0.00833370164,0.00638660835,0.00261048088,64,19,1216,897,319
lazy_refinement,lazy_threshold_x4,6699,9,0.147511303,0.0130400658,0.0947698057,0.242668882,0.255321175,0.0126522928,0.0217268243,0.0302115101,64,25.890625,1657,1307,350
lazy_refinement,lazy_threshold_x4,6699,10,-0.214067459,0.0454089642,-0.0543048233,-0.220835268,-0.222963318,0.00212804973,0.0057522282,0.00211764011,64,18.296875,1171,824,347
lazy_refinement,lazy_threshold_x4,6699,11,0.0835261643,0.153738201,0.126541734,0.347267777,0.363806099,0.016538322,0.0189408176,0.0229602922,64,23.859375,1527,1183,344
lazy_refinement,lazy_threshold_x4,6699,12,-0.100265838,0.0988387167,0.183558345,0.166663468,0.182131231,0.0154677629,0.0183958821,0.0216581412,64,19.453125,1245,943,302
lazy_refinement,lazy_threshold_x4,6699,13,0.0239555836,-0.00375601649,0.18023324,0.193081439,0.200432807,0.00735136867,0.0204258598,0.026701808,64,22,1408,1065,343
lazy_refinement,lazy_threshold_x4,6699,14,0.158897698,-0.0294616818,0.0175708532,0.137268931,0.147006869,0.00973793864,0.0211395454,0.0286003444,64,23.140625,1481,1147,334
lazy_refinement,lazy_threshold_x4,6699,15,0.0162351578,-0.00504507124,0.195354581,0.220446512,0.206544667,0.0139018446,0.0120832836,0.00934436731,64,23.4375,1500,1044,456
lazy_refinement,lazy_threshold_x4,6699,16,-0.06924887,0.163229644,-0.0950872973,0.0187645443,-0.00110652298,0.0198710673,0.0141844526,0.0128767155,64,26.671875,1707,1291,416
lazy_refinement,lazy_threshold_x4,6699,17,-0.103432395,0.0586233139,-0.16266565,-0.220422402,-0.207474738,0.0129476637,0.0196071509,0.0246041846,64,26.203125,1677,1289,388
lazy_refinement,lazy_threshold_x4,6699,18,0.099680841,-0.0287723541,-0.114537418,-0.045348525,-0.043628931,0.001719594,0.0253242701,0.0410443917,64,26.78125,1714,1263,451
lazy_refinement,lazy_threshold_x4,6699,19,0.0617900193,0.146282107,0.130698472,0.343322933,0.338770598,0.00455233455,0.0196760707,0.0247774553,64,24.90625,1594,1217,377
lazy_refinement,lazy_threshold_x16,6699,0,-0.180082127,0.0442192256,0.171837896,0.0440158173,0.0359749943,0.00804082304,0.0129407393,0.0107176146,64,21.9375,1404,722,682
lazy_refinement,lazy_threshold_x16,6699,1,-0.129660845,-0.122000225,0.203849882,-0.0427925028,-0.0478111804,0.00501867756,0.00977951754,0.00612089317,64,19.6875,1260,620,640
lazy_refinement,lazy_threshold_x16,6699,2,-0.0136832297,0.024396494,0.0062572211,0.0340000726,0.0169704854,0.0170295872,0.0100943986,0.00652140006,64,18.59375,1190,532,658
lazy_refinement,lazy_threshold_x16,6699,3,-0.00915378332,0.177707285,-0.0659151226,0.117237397,0.102638379,0.0145990178,0.0142711597,0.013034624,64,22.375,1432,780,652
lazy_refinement,lazy_threshold_x16,6699,4,-0.0758416206,-0.139977366,-0.179290116,-0.392110229,-0.395109117,0.00299888849,0.0121405227,0.00943310745,64,22.171875,1419,782,637
lazy_refinement,lazy_threshold_x16,6699,5,-0.155595258,0.10435468,-0.0328005254,-0.0583900288,-0.0840411037,0.0256510749,0.017636219,0.0199063178,64,24.875,1592,917,675
lazy_refinement,lazy_threshold_x16,6699,6,0.0820604265,0.0400923193,-0.0985738635,0.0255199671,0.0235788822,0.00194108486,0.0209232382,0.0280180424,64,25.6875,1644,966,678
lazy_refinement,lazy_threshold_x16,6699,7,-0.072949782,0.196788698,-0.0982475877,0.0326738656,0.0255913287,0.00708253682,0.0117682973,0.00886354037,64,25.265625,1617,883,734
lazy_refinement,lazy_threshold_x16,6699,8,0.0837117732,0.158510149,-0.204951018,0.0289372019,0.0372709036,0.00833370164,0.00638660835,0.00261048088,64,19,1216,612,604
lazy_refinement,lazy_threshold_x16,6699,9,0.147511303,0.0130400658,0.0947698057,0.242668882,0.255321175,0.0126522928,0.0217268243,0.0302115101,64,25.890625,1657,984,673
lazy_refinement,lazy_threshold_x16,6699,10,-0.214067459,0.0454089642,-0.0543048233,-0.220835268,-0.222963318,0.00212804973,0.0057522282,0.00211764011,64,18.296875,1171,508,663
lazy_refinement,lazy_threshold_x16,6699,11,0.0835261643,0.153738201,0.126541734,0.347267777,0.363806099,0.016538322,0.0189408176,0.0229602922,64,23.859375,1527,963,564
lazy_refinement,lazy_threshold_x16,6699,12,-0.100265838,0.0988387167,0.183558345,0.166663468,0.182131231,0.0154677629,0.0183958821,0.0216581412,64,19.453125,1245,666,579
lazy_refinement,lazy_threshold_x16,6699,13,0.0239555836,-0.00375601649,0.18023324,0.193081439,0.200432807,0.00735136867,0.0204258598,0.026701808,64,22,1408,781,627
lazy_refinement,lazy_threshold_x16,6699,14,0.158897698,-0.0294616818,0.0175708532,0.137268931,0.147006869,0.00973793864,0.0211395454,0.0286003444,64,23.140625,1481,872,609
lazy_refinement,lazy_threshold_x16,6699,15,0.0162351578,-0.00504507124,0.195354581,0.220446512,0.206544667,0.0139018446,0.0120832836,0.00934436731,64,23.4375,1500,750,750
lazy_refinement,lazy_threshold_x16,6699,16,-0.06924887,0.163229644,-0.0950872973,0.0187645443,-0.00110652298,0.0198710673,0.0141844526,0.0128767155,64,26.671875,1707,940,767
lazy_refinement,lazy_threshold_x16,6699,17,-0.103432395,0.0586233139,-0.16266565,-0.220422402,-0.207474738,0.0129476637,0.0196071509,0.0246041846,64,26.203125,1677,958,719
lazy_refinement,lazy_threshold_x16,6699,18,0.099680841,-0.0287723541,-0.114537418,-0.045348525,-0.043628931,0.001719594,0.0253242701,0.0410443917,64,26.78125,1714,902,812
lazy_refinement,lazy_threshold_x16,6699,19,0.0617900193,0.146282107,0.130698472,0.343322933,0.338770598,0.00455233455,0.0196760707,0.0247774553,64,24.90625,1594,915,679
epsilon_extrapolation,epsilon,15290640,0,-0.00316254795,-0.0165702403,-0.215369195,-0.239732787,-0.235101983,0.00463080406,0,0,64,1,64,0,64
epsilon_extrapolation,epsilon,15290640,1,0.0353210866,-0.1366653,0.207326889,0.0995611474,0.105982676,0.00642152876,0.0130548356,0.0109074395,64,5.125,328,124,204
epsilon_extrapolation,epsilon,15290640,2,-0.00873182714,0.203808337,0.166817576,0.371581644,0.361894071,0.00968757272,0.00728495698,0.00339651853,64,5.296875,339,126,213
epsilon_extrapolation,epsilon,15290640,3,0.205278337,0.182854325,0.00726826489,0.401193976,0.395400941,0.00579303503,0.00564500224,0.00203942717,64,4.109375,263,78,185
epsilon_extrapolation,epsilon,15290640,4,-0.16819483,0.127539992,-0.173321396,-0.232974723,-0.213976234,0.0189984888,0.0110626891,0.00783251878,64,5.890625,377,236,141
epsilon_extrapolation,epsilon,15290640,5,-0.145831138,0.154475927,-0.17054379,-0.15827702,-0.161899,0.00362198055,0.011706179,0.00877021626,64,5.984375,383,258,125
epsilon_extrapolation,epsilon,15290640,6,-0.0793695003,-0.119129494,0.100409538,-0.0868669227,-0.0980894566,0.0112225339,0.0201176684,0.0259021167,64,8.546875,547,413,134
epsilon_extrapolation,epsilon,15290640,7,0.0710588992,0.175142139,-0.192946807,0.042612385,0.0532542318,0.0106418468,0.00815455802,0.00425579632,64,5.546875,355,213,142
epsilon_extrapolation,epsilon,15290640,8,0.0422346294,-0.000642329454,0.143461466,0.194912612,0.185053766,0.00985884666,0.0226197671,0.0327458456,64,10.078125,645,501,144
epsilon_extrapolation,epsilon,15290640,9,0.216197342,-0.211498514,0.157744974,0.166246459,0.162443802,0.00380265713,0,0,64,1,64,0,64
epsilon_extrapolation,epsilon,15290640,10,0.149819404,0.112211198,0.0674276054,0.337921709,0.329458207,0.00846350193,0.0160751753,0.0165383201,64,7.890625,505,372,133
epsilon_extrapolation,epsilon,15290640,11,-0.209988415,-0.05250144,-0.0805219859,-0.342689276,-0.343011856,0.000322580338,0.00688782847,0.00303629972,64,4.03125,258,63,195
epsilon_extrapolation,epsilon,15290640,12,0.164081752,-0.121231593,0.0462301672,0.100035444,0.0890803263,0.0109551176,0.0150366463,0.0144704459,64,7.140625,457,334,123
epsilon_extrapolation,epsilon,15290640,13,-0.0471639782,0.0044092834,-0.116737522,-0.152362525,-0.159492224,0.00712969899,0.021305535,0.0290512536,64,9.453125,605,479,126
epsilon_extrapolation,epsilon,15290640,14,0.155754507,0.165305346,0.0675886273,0.404429048,0.38864848,0.0157805681,0.0126100974,0.0101769315,64,6.265625,401,268,133
epsilon_extrapolation,epsilon,15290640,15,-0.120913602,-0.16118288,-0.0622880608,-0.322555989,-0.344384551,0.021828562,0.0244042091,0.0381161869,64,8.515625,545,401,144
epsilon_extrapolation,epsilon,15290640,16,0.0107727349,0.183542579,0.163583606,0.369181126,0.357898921,0.0112822056,0.00909796637,0.0052974713,64,5.9375,380,243,137
epsilon_extrapolation,epsilon,15290640,17,0.109565854,0.211517215,0.040538311,0.370104164,0.36162138,0.00848278403,0,0,64,1,64,0,64
epsilon_extrapolation,epsilon,15290640,18,-0.153143808,0.198888808,-0.143816963,-0.0951022208,-0.0980719626,0.00296974182,0.00870753638,0.00485255616,64,4.96875,318,205,113
epsilon_extrapolation,epsilon,15290640,19,0.109978616,0.0494965911,0.0561555922,0.223796427,0.2156308,0.00816562772,0.0233384967,0.0348598659,64,9.25,592,454,138
epsilon_extrapolation,epsilon_half,15290640,0,-0.00316254795,-0.0165702403,-0.215369195,-0.239732787,-0.235101983,0.00463080406,0,0,64,1,64,0,64
epsilon_extrapolation,epsilon_half,15290640,1,0.0353210866,-0.1366653,0.207326889,0.10032168,0.105982676,0.00566099584,0.0115493163,0.00853674952,64,7.296875,467,325,142
epsilon_extrapolation,epsilon_half,15290640,2,-0.00873182714,0.203808337,0.166817576,0.368056536,0.361894071,0.00616246462,0.00821559411,0.00431974325,64,6.90625,442,293,149
epsilon_extrapolation,epsilon_half,15290640,3,0.205278337,0.182854325,0.00726826489,0.398929596,0.395400941,0.00352865458,0.00623813597,0.00249051792,64,7.234375,463,310,153
epsilon_extrapolation,epsilon_half,15290640,4,-0.16819483,0.127539992,-0.173321396,-0.23460941,-0.213976234,0.020633176,0.0100972559,0.00652509322,64,7.484375,479,339,140
epsilon_extrapolation,epsilon_half,15290640,5,-0.145831138,0.154475927,-0.17054379,-0.154780805,-0.161899,0.0071181953,0.0138632823,0.012300198,64,8.34375,534,392,142
epsilon_extrapolation,epsilon_half,15290640,6,-0.0793695003,-0.119129494,0.100409538,-0.0936106369,-0.0980894566,0.00447881967,0.0201697797,0.0260364804,64,9.40625,602,483,119
epsilon_extrapolation,epsilon_half,15290640,7,0.0710588992,0.175142139,-0.192946807,0.0453577004,0.0532542318,0.00789653137,0.00810739957,0.00420671515,64,6.734375,431,313,118
epsilon_extrapolation,epsilon_half,15290640,8,0.0422346294,-0.000642329454,0.143461466,0.167412639,0.185053766,0.0176411271,0.0241469648,0.0373168588,64,13.796875,883,739,144
epsilon_extrapolation,epsilon_half,15290640,9,0.216197342,-0.211498514,0.157744974,0.166246459,0.162443802,0.00380265713,0,0,64,1,64,0,64
epsilon_extrapolation,epsilon_half,15290640,10,0.149819404,0.112211198,0.0674276054,0.312199414,0.329458207,0.0172587931,0.0171929281,0.0189181939,64,11.15625,714,558,156
epsilon_extrapolation,epsilon_half,15290640,11,-0.209988415,-0.05250144,-0.0805219859,-0.343722016,-0.343011856,0.00071015954,0.00694716023,0.00308883423,64,6.796875,435,298,137
epsilon_extrapolation,epsilon_half,15290640,12,0.164081752,-0.121231593,0.0462301672,0.108587407,0.0890803263,0.0195070803,0.0166416056,0.0177243557,64,9.390625,601,467,134
epsilon_extrapolation,epsilon_half,15290640,13,-0.0471639782,0.0044092834,-0.116737522,-0.162703291,-0.159492224,0.00321106613,0.0230543651,0.0340162404,64,11.671875,747,620,127
epsilon_extrapolation,epsilon_half,15290640,14,0.155754507,0.165305346,0.0675886273,0.409672648,0.38864848,0.0210241675,0.0119678918,0.00916674826,64,7.015625,449,341,108
epsilon_extrapolation,epsilon_half,15290640,15,-0.120913602,-0.16118288,-0.0622880608,-0.326323688,-0.344384551,0.018060863,0.0219931416,0.0309566893,64,9.546875,611,490,121
epsilon_extrapolation,epsilon_half,15290640,16,0.0107727349,0.183542579,0.163583606,0.365167409,0.357898921,0.00726848841,0.0101941731,0.00665095448,64,7.4375,476,342,134
epsilon_extrapolation,epsilon_half,15290640,17,0.109565854,0.211517215,0.040538311,0.364954442,0.36162138,0.00333306193,0.00717526581,0.00329500413,64,5.75,368,190,178
epsilon_extrapolation,epsilon_half,15290640,18,-0.153143808,0.198888808,-0.143816963,-0.102772757,-0.0980719626,0.00470079482,0.00920783263,0.00542618753,64,6.9375,444,326,118
epsilon_extrapolation,epsilon_half,15290640,19,0.109978616,0.0494965911,0.0561555922,0.236534357,0.2156308,0.0209035575,0.023308346,0.0347698517,64,12.03125,770,625,145
adaptive_compare,fixed,11337728,0,0.0307331383,0.163746059,-0.00365614891,0.190155536,0.190823048,0.000667512417,0.0165406354,0.017509928,64,22.546875,1443,1317,126
adaptive_compare,fixed,11337728,1,0.0400927067,0.0185720772,0.215102613,0.286756486,0.273767412,0.012989074,0.00419709971,0.00112740137,64,16.46875,1054,918,136
adaptive_compare,fixed,11337728,2,0.0952223241,-0.119378746,-0.0642204732,-0.0749920085,-0.0883768946,0.0133848861,0.0240563434,0.0370372869,64,23.578125,1509,1389,120
adaptive_compare,fixed,11337728,3,0.121879429,0.0993135273,0.100658894,0.317976415,0.32185185,0.0038754344,0.0208637174,0.0278588589,64,24.625,1576,1446,130
adaptive_compare,fixed,11337728,4,-0.104704514,-0.104767665,-0.168425441,-0.373195231,-0.37789762,0.00470238924,0.0187995974,0.0226191916,64,23.109375,1479,1343,136
adaptive_compare,fixed,11337728,5,0.150546879,0.149565458,0.201954246,0.502808511,0.502066612,0.000741899014,0.00925171282,0.00547802821,64,19.21875,1230,1100,130
adaptive_compare,fixed,11337728,6,0.192094773,0.202442646,0.200841814,0.596951723,0.595379233,0.00157248974,0.00390162156,0.000974249619,64,17.703125,1133,1004,129
adaptive_compare,fixed,11337728,7,0.125855237,0.0463150442,-0.160348937,-0.0143611254,0.0118213445,0.026182469,0.0166036971,0.0176436976,64,23.296875,1491,1368,123
adaptive_compare,fixed,11337728,8,0.181378305,0.139955819,-0.0421066284,0.261645913,0.279227495,0.0175815821,0.0184201244,0.0217152629,64,19.390625,1241,1136,105
adaptive_compare,fixed,11337728,9,-0.110656306,0.203385144,0.0980867445,0.205668017,0.190815583,0.0148524344,0.0068563791,0.00300863595,64,19.421875,1243,1119,124
adaptive_compare,fixed,11337728,10,0.175718546,-0.109191447,0.212373734,0.273927689,0.278900832,0.00497314334,0.00974386465,0.00607634615,64,16.46875,1054,941,113
adaptive_compare,fixed,11337728,11,0.167678416,0.135821462,-0.0467299521,0.261879981,0.256769925,0.00511005521,0.0151232705,0.0146376528,64,21.625,1384,1243,141
adaptive_compare,fixed,11337728,12,-0.158850834,0.109201372,-0.0613993406,-0.102390721,-0.111048803,0.00865808129,0.0167139433,0.0178787783,64,20,1280,1153,127
adaptive_compare,fixed,11337728,13,-0.0344887674,0.136336327,0.118438005,0.229349971,0.220285565,0.00906440616,0.0202091541,0.026138233,64,23.296875,1491,1378,113
adaptive_compare,fixed,11337728,14,-0.018140927,-0.165486544,-0.12248981,-0.302802563,-0.306117296,0.00331473351,0.0185354762,0.0219880864,64,21.046875,1347,1237,110
adaptive_compare,fixed,11337728,15,0.0389244854,-0.0162803084,-0.11985942,-0.0735348389,-0.0972152427,0.0236804038,0.0283454359,0.0514216796,64,27.21875,1742,1624,118
adaptive_compare,fixed,11337728,16,0.186487824,-0.053637445,0.186867028,0.320290804,0.319717407,0.000573396683,0.0110332305,0.00779085839,64,19.40625,1242,1125,117
adaptive_compare,fixed,11337728,17,0.0422903597,-0.216380835,-0.167325065,-0.342456639,-0.341415524,0.00104111433,0.00247611152,0.00039239219,64,14.3125,916,797,119
adaptive_compare,fixed,11337728,18,0.100269914,0.155098528,0.15412724,0.426788092,0.409495682,0.0172924101,0.0163478218,0.0171040837,64,20.96875,1342,1217,125
adaptive_compare,fixed,11337728,19,-0.0946218371,-0.195882902,-0.106126651,-0.407144308,-0.39663142,0.0105128884,0.0120315719,0.00926455855,64,18.765625,1201,1090,111
adaptive_compare,old_absolute_stderr,11337728,0,0.0307331383,0.163746059,-0.00365614891,0.190155536,0.190823048,0.000667512417,0.0165406354,0.017509928,64,22.546875,1443,1317,126
adaptive_compare,old_absolute_stderr,11337728,1,0.0400927067,0.0185720772,0.215102613,0.286756486,0.273767412,0.012989074,0.00419709971,0.00112740137,64,16.46875,1054,918,136
adaptive_compare,old_absolute_stderr,11337728,2,0.0952223241,-0.119378746,-0.0642204732,-0.0749920085,-0.0883768946,0.0133848861,0.0240563434,0.0370372869,64,23.578125,1509,1389,120
adaptive_compare,old_absolute_stderr,11337728,3,0.121879429,0.0993135273,0.100658894,0.317976415,0.32185185,0.0038754344,0.0208637174,0.0278588589,64,24.625,1576,1446,130
adaptive_compare,old_absolute_stderr,11337728,4,-0.104704514,-0.104767665,-0.168425441,-0.373195231,-0.37789762,0.00470238924,0.0187995974,0.0226191916,64,23.109375,1479,1343,136
adaptive_compare,old_absolute_stderr,11337728,5,0.150546879,0.149565458,0.201954246,0.502808511,0.502066612,0.000741899014,0.00925171282,0.00547802821,64,19.21875,1230,1100,130
adaptive_compare,old_absolute_stderr,11337728,6,0.192094773,0.202442646,0.200841814,0.596951723,0.595379233,0.00157248974,0.00390162156,0.000974249619,64,17.703125,1133,1004,129
adaptive_compare,old_absolute_stderr,11337728,7,0.125855237,0.0463150442,-0.160348937,-0.0143611254,0.0118213445,0.026182469,0.0166036971,0.0176436976,64,23.296875,1491,1368,123
adaptive_compare,old_absolute_stderr,11337728,8,0.181378305,0.139955819,-0.0421066284,0.261645913,0.279227495,0.0175815821,0.0184201244,0.0217152629,64,19.390625,1241,1136,105
adaptive_compare,old_absolute_stderr,11337728,9,-0.110656306,0.203385144,0.0980867445,0.205668017,0.190815583,0.0148524344,0.0068563791,0.00300863595,64,19.421875,1243,1119,124
adaptive_compare,old_absolute_stderr,11337728,10,0.175718546,-0.109191447,0.212373734,0.273927689,0.278900832,0.00497314334,0.00974386465,0.00607634615,64,16.46875,1054,941,113
adaptive_compare,old_absolute_stderr,11337728,11,0.167678416,0.135821462,-0.0467299521,0.261879981,0.256769925,0.00511005521,0.0151232705,0.0146376528,64,21.625,1384,1243,141
adaptive_compare,old_absolute_stderr,11337728,12,-0.158850834,0.109201372,-0.0613993406,-0.102390721,-0.111048803,0.00865808129,0.0167139433,0.0178787783,64,20,1280,1153,127
adaptive_compare,old_absolute_stderr,11337728,13,-0.0344887674,0.136336327,0.118438005,0.229349971,0.220285565,0.00906440616,0.0202091541,0.026138233,64,23.296875,1491,1378,113
adaptive_compare,old_absolute_stderr,11337728,14,-0.018140927,-0.165486544,-0.12248981,-0.302802563,-0.306117296,0.00331473351,0.0185354762,0.0219880864,64,21.046875,1347,1237,110
adaptive_compare,old_absolute_stderr,11337728,15,0.0389244854,-0.0162803084,-0.11985942,-0.0735348389,-0.0972152427,0.0236804038,0.0283454359,0.0514216796,64,27.21875,1742,1624,118
adaptive_compare,old_absolute_stderr,11337728,16,0.186487824,-0.053637445,0.186867028,0.320290804,0.319717407,0.000573396683,0.0110332305,0.00779085839,64,19.40625,1242,1125,117
adaptive_compare,old_absolute_stderr,11337728,17,0.0422903597,-0.216380835,-0.167325065,-0.342456639,-0.341415524,0.00104111433,0.00247611152,0.00039239219,64,14.3125,916,797,119
adaptive_compare,old_absolute_stderr,11337728,18,0.100269914,0.155098528,0.15412724,0.426788092,0.409495682,0.0172924101,0.0163478218,0.0171040837,64,20.96875,1342,1217,125
adaptive_compare,old_absolute_stderr,11337728,19,-0.0946218371,-0.195882902,-0.106126651,-0.407144308,-0.39663142,0.0105128884,0.0120315719,0.00926455855,64,18.765625,1201,1090,111
adaptive_compare,relative_stderr,11337728,0,0.0307331383,0.163746059,-0.00365614891,0.190155536,0.190823048,0.000667512417,0.0165406354,0.017509928,64,22.546875,1443,1317,126
adaptive_compare,relative_stderr,11337728,1,0.0400927067,0.0185720772,0.215102613,0.284182489,0.273767412,0.0104150772,0.00310960296,7.735705e-05,8,12.25,98,75,23
adaptive_compare,relative_stderr,11337728,2,0.0952223241,-0.119378746,-0.0642204732,-0.0749920085,-0.0883768946,0.0133848861,0.0240563434,0.0370372869,64,23.578125,1509,1389,120
adaptive_compare,relative_stderr,11337728,3,0.121879429,0.0993135273,0.100658894,0.317976415,0.32185185,0.0038754344,0.0208637174,0.0278588589,64,24.625,1576,1446,130
adaptive_compare,relative_stderr,11337728,4,-0.104704514,-0.104767665,-0.168425441,-0.373195231,-0.37789762,0.00470238924,0.0187995974,0.0226191916,64,23.109375,1479,1343,136
adaptive_compare,relative_stderr,11337728,5,0.150546879,0.149565458,0.201954246,0.498897016,0.502066612,0.0031695962,0.0136924125,0.00299971458,16,17.6875,283,248,35
adaptive_compare,relative_stderr,11337728,6,0.192094773,0.202442646,0.200841814,0.592742383,0.595379233,0.00263684988,0.0138162347,0.00152710686,8,19.75,158,140,18
